num,sgId,sgTypecode,huboid,sggName,sdName,wiwName,giho,gihoSangse,jdName,name,hanjaName,gender,birthday,age,addr,jobId,job,eduId,edu,career1,career2,dugsu,dugyul
83,20120411,2,100100086,남동구갑,인천광역시,남동구,2,,민주통합당,박남춘,朴南春,남,19580702,53,,75,정당인,221,영국 웨일즈대학교 교통대학원 3학기 교통경제학 석사 졸업(1993년 9월~1995년 2월),(전) 노무현대통령 인사수석,(현) 인천시 항만자문위원,56283,46.97
84,20120411,2,100102482,남동구을,인천광역시,남동구,2,,민주통합당,윤관석,尹官石,남,19600817,51,,75,정당인,68,한양대학교 신문학과 졸업,(전) 송영길 인천시장 초대 대변인,(전) 민주개혁 인천시민연대 사무처장,33701,43.9
85,20120411,2,100100218,부평구갑,인천광역시,부평구,2,,민주통합당,문병호,文炳浩,남,19591227,52,,85,변호사,68,서울대학교 법과대학 법학과 졸업,(전)제17대 국회의원,(현)민주통합당 인천시당위원장,54889,50.52
86,20120411,2,100102390,부평구을,인천광역시,부평구,2,,민주통합당,홍영표,洪永杓,남,19570430,54,,72,국회의원,69,동국대학교 대학원 행정학과 박사과정 수료,(전)노무현정부 국무총리실 시민사회비서관,(전)민주당 원내대변인,63099,55.23
87,20120411,2,100102012,계양구갑,인천광역시,계양구,2,,민주통합당,신학용,辛鶴用,남,19520121,60,,72,국회의원,68,서울대학교 정치학과 졸업,(현)18대 국회의원,(현)대한법무사협회장,39752,61.5
88,20120411,2,100100752,계양구을,인천광역시,계양구,2,,민주통합당,최원식,崔元植,남,19630308,49,,85,변호사,68,서울대학교 법과대학 졸업,(현)민주통합당 계양을지역위원장,(현)민주사회를 위한 변호사모임 회원,38045,56.26
89,20120411,2,100101772,서구강화군갑,인천광역시,서구,1,,새누리당,이학재,李鶴宰,남,19640819,47,,75,국회의원,221,중앙대학교 대학원 졸업(경제학 박사),(전)민선 3·4대 인천서구청장,(현)새누리당 박근혜 비상대책위원장 비서실장,64202,52.65
90,20120411,2,100100648,서구강화군을,인천광역시,강화군,1,,새누리당,안덕수,安德壽,남,19460126,66,,75,정당인,221,고려대학교 대학원 농업경제학과 졸업(경제학박사),(전)민선4기·5기 강화군수,(전)농림부 차관보,43970,51.49
91,20120411,2,100101790,동구,광주광역시,동구,10,,무소속,박주선,朴柱宣,남,19490723,62,,72,제18대 국회의원,68,서울대학교 법과대학 행정학과 졸업,(전)민주당 최고위원(2회),(전)김대중대통령 법무비서관,15372,31.55
92,20120411,2,100101552,서구갑,광주광역시,서구,2,,민주통합당,박혜자,朴惠子,여,19560523,55,,88,대학교수,221,서울시립대학교 대학원 도시행정학과 졸업(행정학박사),(전)호남대학교 학장,(현)호남대학교 교수,25598,42.11
93,20120411,2,100100463,서구을,광주광역시,서구,4,,통합진보당,오병윤,吳秉潤,남,19570626,54,,75,정당인,66,전남대학교 사범대학 국어교육과 3년 제적,(전)민주노동당 사무총장,(현)서구 장난감도서관 관장,37344,52.36
94,20120411,2,100101542,남구,광주광역시,남구,2,,민주통합당,장병완,張秉浣,남,19520505,59,,72,제18대 국회의원,68,서울대학교 무역학과 졸업,(전) 노무현정부 기획예산처 장관,(전) 호남대학교 총장,58680,67.81
95,20120411,2,100101762,북구갑,광주광역시,북구,2,,민주통합당,강기정,姜琪正,남,19641203,47,,72,국회의원,221,전남대학교 행정대학원 졸업,(현)국회예결산특별위원회 간사,(전)민주당 대표 비서실장,37718,57.71
96,20120411,2,100100062,북구을,광주광역시,북구,2,,민주통합당,임내현,林來玄,남,19521221,59,,85,변호사,68,서울대학교 법과대학 졸업,(전)광주고검장,(현)정봉주 구명위원회 부위원장,66779,61.02
97,20120411,2,100101634,광산구갑,광주광역시,광산구,2,,민주통합당,김동철,金東喆,남,19550630,56,,72,국회의원,68,서울대학교 법학과 졸업,(전) 김대중대통령 정무기획비서관,(전) 민주당 손학규 당대표 비서실장,42608,68.38
98,20120411,2,100101669,광산구을,광주광역시,광산구,2,,민주통합당,이용섭,李庸燮,남,19510811,60,,72,제 18대 국회의원,221,성균관대학교 대학원 경제학과 졸업(경제학 박사),(전) 건설교통부장관,(현) 민주통합당 정책위의장,53154,74.67
99,20120411,2,100100263,동구,대전광역시,동구,1,,새누리당,이장우,李莊雨,남,19650210,47,,88,대전대학교 행정학과 대우조교수,221,대전대학교 대학원 졸업(행정학박사),前) 대전광역시 동구청장,前) 국회 정책보좌관,36780,34.97
100,20120411,2,100100111,중구,대전광역시,중구,1,,새누리당,강창희,姜昌熙,남,19460803,65,,75,정당인,68,육군사관학교 졸업,"(전)제11,12,14,15,16대 국회의원",(전)과학기술부장관,48934,42.73
101,20120411,2,100101393,서구갑,대전광역시,서구,2,,민주통합당,박병석,朴炳錫,남,19520125,60,,72,국회의원,69,한양대대학원 신문방송학 박사과정 수료,(전)민주당 정책위의장,(전)서울특별시 정무부시장,53671,54.53
102,20120411,2,100100250,서구을,대전광역시,서구,2,,민주통합당,박범계,朴範界,남,19630427,48,,85,변호사,68,연세대학교 법학과 졸업,(전)노무현대통령 법무비서관,(현)민주통합당 대전시당 위원장,46908,43.62
103,20120411,2,100102170,유성구,대전광역시,유성구,2,,민주통합당,이상민,李相珉,남,19580122,54,,72,국회의원,68,충남대학교 법학과 졸업,(현)민주통합당 원내부대표,(현)국회의원,65900,52.54
104,20120411,2,100102229,대덕구,대전광역시,대덕구,1,,새누리당,박성효,朴城孝,남,19550220,57,,225,정당인,221,대전대학교대학원 행정학과 공공행정(행정학 박사),(前) 대전광역시장,(前) 한나라당 최고위원,40425,50.19
105,20120411,2,100102261,중구,울산광역시,중구,1,,새누리당,정갑윤,鄭甲潤,남,19501108,61,,72,국회의원,221,울산대학교 산업대학원 산업관리공학 석사 졸업,(현)국회 예산결산특별위원회 위원장,(전)국회 윤리특별위원장,50258,50.39
106,20120411,2,100100352,남구갑,울산광역시,남구,1,,새누리당,이채익,李埰益,남,19550527,56,,75,정당인,221,울산대학교 대학원 행정학박사,"(전) 민선 1,2대 울산광역시 남구청장",(전) 울산항만공사 사장,40687,52.54
107,20120411,2,100102217,남구을,울산광역시,남구,1,,새누리당,김기현,金起炫,남,19590221,53,,75,정치인,69,서울대학교 대학원 법학과 수료(석사과정),(전) 한나라당 대변인,제17·18대 국회의원,38054,56.57
108,20120411,2,100102039,동구,울산광역시,동구,1,,새누리당,안효대,安孝大,남,19550727,56,,72,정당인,68,계명대학교 경영학과 졸업,(전)현대중공업 근무,(현)제18대 국회의원,41395,51.54
109,20120411,2,100101933,북구,울산광역시,북구,1,,새누리당,박대동,朴大東,남,19510513,60,,75,정당인,68,서울대학교 경제학과 졸업,전)예금보험공사 사장,전)새누리당 북구당협위원장,40116,52.37
110,20120411,2,100102251,울주군,울산광역시,울주군,1,,새누리당,강길부,姜吉夫,남,19420605,69,,72,국회의원,221,서울대학교 환경대학원 졸업,(전)건설교통부 차관,(현)울산 울주 국회의원,51740,63.65
111,20120411,2,100100619,수원시갑,경기도,수원시장안구,2,,민주통합당,이찬열,李燦烈,남,19590715,52,,72,국회의원,221,연세대학교 경제대학원 졸업(경제학 석사),(현)제18대 국회의원,(현)민주통합당 원내부대표,63192,51.62
112,20120411,2,100100126,수원시을,경기도,수원시권선구,2,,민주통합당,신장용,申長容,남,19631201,48,,75,정당인,68,경남대학교 정치외교학과 졸업,(전)민주당 부대변인,(전)경희대학교 테크노경영대학원 겸임교수,45400,40.53
113,20120411,2,100101786,수원시병,경기도,수원시팔달구,1,,새누리당,남경필,南景弼,남,19650120,47,,72,국회의원,221,"美 예일대학교 경영대학원 졸업(경영학 석사, 1994. 8.~1996. 5.)",(전) 한나라당 최고위원,(현) 제18대 국회의원,50011,50.34
114,20120411,2,100101937,수원시정,경기도,수원시영통구,2,,민주통합당,김진표,金振杓,남,19470504,64,,72,국회의원,221,미국 위스콘신대학원(매디슨캠퍼스) 공공정책학과 석사졸업(1986. 6 ~ 1988. 5),(전) 참여정부 경제·교육부총리,(현) 민주통합당 원내대표,68274,61.02
115,20120411,2,100100741,성남시수정구,경기도,성남시수정구,2,,민주통합당,김태년,金太年,남,19650320,47,,75,정당인,221,경희대학교 행정대학원 졸업(행정학석사),(전)17대 국회의원,(현)노무현재단 기획위원,51142,54.76
116,20120411,2,100102892,성남시중원구,경기도,성남시중원구,4,,통합진보당,김미희,金美希,여,19660118,46,,75,정당인,68,서울대학교 약학대학 약학과 졸업,(전)이재명 성남시장 인수위원장,(전)성남시초등학교학부모회장협의회 대표,46062,46.77
117,20120411,2,100102452,성남시분당구갑,경기도,성남시분당구,1,,새누리당,이종훈,李宗勳,남,19600701,51,,88,대학교수(명지대 경영학과),221,美 코넬대대학원 경제학 박사(수학기간 4년),(전)KDI 연구위원,(전)고용노동부 정책자문위원,66028,51.45
118,20120411,2,100102873,성남시분당구을,경기도,성남시분당구,1,,새누리당,전하진,田夏鎭,남,19580902,53,,87,기업인,221,연세대학교 경영대학원 졸업(석사),(전) (주)한글과컴퓨터 대표이사,(현) 세라인재개발원(주) 대표이사,52362,52.59
119,20120411,2,100101671,의정부시갑,경기도,의정부시,2,,민주통합당,문희상,文喜相,남,19450303,67,,72,국회의원,68,서울대학교 법학과 졸업,(전)대통령비서실장,(현)국회의원,39252,47.01
120,20120411,2,100101965,의정부시을,경기도,의정부시,1,,새누리당,홍문종,洪文鐘,남,19550405,57,,88,교육자,68,"하버드대학교 졸업(교육학 박사, 1989.9~1992.6)","(전)국회의원 (15, 16대)",(현)경민대학교 총장,41726,49.07
121,20120411,2,100101796,안양시만안구,경기도,안양시만안구,2,,민주통합당,이종걸,李鍾杰,남,19570522,54,,85,변호사,68,서울대학교 법과대학 공법학과 졸업,(현)18대 국회의원,(현)대한농구협회 회장,58328,50.87
122,20120411,2,100101629,안양시동안구갑,경기도,안양시동안구,2,,민주통합당,이석현,李錫玄,남,19510316,61,,72,국회의원,68,서울대학교 법대 졸업,(전)민주당 정치개혁특별위원회 위원장,"(현)""촛불승리 2012""지지후보",43869,54.85
123,20120411,2,100102293,안양시동안구을,경기도,안양시동안구,1,,새누리당,심재철,沈在哲,남,19580118,54,,75,국회의원,68,서울대학교 사범대학 영어교육과 졸업,(전)서울대학교 총학생회장,(전)국회 예결위원장,42405,51.68
124,20120411,2,100100261,부천시원미구갑,경기도,부천시원미구,2,,민주통합당,김경협,金炅俠,남,19621107,49,,225,[사단법인]한국고용복지센터 상임이사,221,고려대학교 노동대학원(경제학석사) 졸업,(전)한국노총 부천지역지부 의장,(전)노무현대통령 청와대 사회조정 비서관,33397,49.36
125,20120411,2,100100532,부천시원미구을,경기도,부천시원미구,2,,민주통합당,설훈,薛勳,남,19530423,58,,75,정당인,68,고려대학교 문과대학 사학과 졸업,(전)15.16대 국회의원,(현)민주통합당 부천시원미구을 지역위원장,63758,56.01
126,20120411,2,100101347,부천시소사구,경기도,부천시소사구,2,,민주통합당,김상희,金相姬,여,19540518,57,,72,국회의원,68,이화여자대학교 약학대학 제약학과 졸업,(전)노무현 대통령 자문 지속가능발전위원회 위원장(장관급),(현)제18대 국회의원(민주통합당 비례대표),51300,51.62
127,20120411,2,100101872,부천시오정구,경기도,부천시오정구,2,,민주통합당,원혜영,元惠榮,남,19510927,60,,72,정당인,68,서울대학교 사범대학 역사교육과 졸업,(전) ㈜ 풀무원식품 창업·경영,(전) 민선 2·3대 부천시장,38350,53.44
128,20120411,2,100101541,광명시갑,경기도,광명시,2,,민주통합당,백재현,白在鉉,남,19510704,60,,72,국회의원,68,경기대학교 무역학과 졸업,(현) 민주통합당 정책위수석부의장,"(전) 광명시장(민선2,3기)",35657,51.04
129,20120411,2,100102418,광명시을,경기도,광명시,2,,민주통합당,이언주,李彦周,여,19721108,39,,85,변호사,221,연세대 법무대학원 경제법무전공 석사,(현) 민주통합당정책위부의장,(전) S-Oil 법무총괄 상무,43441,50.09
130,20120411,2,100101628,평택시갑,경기도,평택시,1,,새누리당,원유철,元裕哲,남,19620926,49,,72,국회의원,68,고려대학교 정치외교학과 졸업,"(현)국회 국방위원장(제15,16,18대 국회의원)",(전)경기도 정무부지사,42031,60.25
131,20120411,2,100100394,평택시을,경기도,평택시,1,,새누리당,이재영,李在暎,남,19560824,55,,81,준종합건설(주) 회장,220,용인대학교 경영대학원 경영학과 재학,(전)한나라당 경기도의회의원,(현)새누리당중앙당부대변인,40036,44.94
132,20120411,2,100100414,양주시동두천시,경기도,양주시,2,,민주통합당,정성호,鄭成湖,남,19620602,49,,85,변호사,68,서울대학교 법과대학 사법학과 졸업,제17대 국회의원,(현)경기도교육청 고문변호사,60016,53.74
133,20120411,2,100100060,안산시상록구갑,경기도,안산시상록구,2,,민주통합당,전해철,全海澈,남,19620518,49,,85,법무법인 해마루 대표변호사,68,고려대학교 법과대학 법학과 졸업,(전)노무현정부 청와대 민정수석,(현)민주통합당 안산상록구갑 지역위원장,46927,60.76
134,20120411,2,100101190,안산시상록구을,경기도,안산시상록구,2,,민주통합당,김영환,金榮煥,남,19550527,56,,72,국회의원,221,연세대학교 경제대학원 공공발전전공 석사과정졸업(경제학석사),(전)과학기술부 장관,(현)국회 지식경제위원회 위원장,34509,59.58
